101 101

   0.0000000e+00   0.0000000e+00
   2.4671982e-04   1.6660365e-03
   9.8663579e-04   3.3092014e-03
   2.2190177e-03   4.9288367e-03
   3.9426493e-03   6.5241253e-03
   6.1558297e-03   8.0940955e-03
   8.8563746e-03   9.6376288e-03
   1.2041619e-02   1.1153468e-02
   1.5708419e-02   1.2640226e-02
   1.9853157e-02   1.4096403e-02
   2.4471742e-02   1.5520393e-02
   2.9559616e-02   1.6910504e-02
   3.5111757e-02   1.8264971e-02
   4.1122687e-02   1.9581973e-02
   4.7586474e-02   2.0859651e-02
   5.4496738e-02   2.2096125e-02
   6.1846660e-02   2.3289515e-02
   6.9628986e-02   2.4437955e-02
   7.7836037e-02   2.5539614e-02
   8.6459713e-02   2.6592714e-02
   9.5491503e-02   2.7595544e-02
   1.0492249e-01   2.8546481e-02
   1.1474338e-01   2.9444005e-02
   1.2494447e-01   3.0286708e-02
   1.3551569e-01   3.1073317e-02
   1.4644661e-01   3.1802697e-02
   1.5772645e-01   3.2473868e-02
   1.6934407e-01   3.3086010e-02
   1.8128801e-01   3.3638473e-02
   1.9354647e-01   3.4130783e-02
   2.0610737e-01   3.4562643e-02
   2.1895831e-01   3.4933941e-02
   2.3208660e-01   3.5244744e-02
   2.4547929e-01   3.5495304e-02
   2.5912316e-01   3.5686049e-02
   2.7300475e-01   3.5817586e-02
   2.8711035e-01   3.5890690e-02
   3.0142605e-01   3.5906299e-02
   3.1593772e-01   3.5865510e-02
   3.3063104e-01   3.5769564e-02
   3.4549150e-01   3.5619840e-02
   3.6050445e-01   3.5417844e-02
   3.7565506e-01   3.5165199e-02
   3.9092838e-01   3.4863631e-02
   4.0630934e-01   3.4514959e-02
   4.2178277e-01   3.4121084e-02
   4.3733338e-01   3.3683975e-02
   4.5294584e-01   3.3205660e-02
   4.6860474e-01   3.2688211e-02
   4.8429462e-01   3.2133738e-02
   5.0000000e-01   3.1544376e-02
   5.1570538e-01   3.0922275e-02
   5.3139526e-01   3.0269592e-02
   5.4705416e-01   2.9588484e-02
   5.6266662e-01   2.8881100e-02
   5.7821723e-01   2.8149575e-02
   5.9369066e-01   2.7396023e-02
   6.0907162e-01   2.6622537e-02
   6.2434494e-01   2.5831182e-02
   6.3949555e-01   2.5023993e-02
   6.5450850e-01   2.4202975e-02
   6.6936896e-01   2.3370101e-02
   6.8406228e-01   2.2527312e-02
   6.9857395e-01   2.1676517e-02
   7.1288965e-01   2.0819597e-02
   7.2699525e-01   1.9958401e-02
   7.4087684e-01   1.9094756e-02
   7.5452071e-01   1.8230460e-02
   7.6791340e-01   1.7367291e-02
   7.8104169e-01   1.6507007e-02
   7.9389263e-01   1.5651349e-02
   8.0645353e-01   1.4802041e-02
   8.1871199e-01   1.3960794e-02
   8.3065593e-01   1.3129308e-02
   8.4227355e-01   1.2309269e-02
   8.5355339e-01   1.1502355e-02
   8.6448431e-01   1.0710232e-02
   8.7505553e-01   9.9345554e-03
   8.8525662e-01   9.1769668e-03
   8.9507751e-01   8.4390942e-03
   9.0450850e-01   7.7225482e-03
   9.1354029e-01   7.0289189e-03
   9.2216396e-01   6.3597725e-03
   9.3037101e-01   5.7166466e-03
   9.3815334e-01   5.1010450e-03
   9.4550326e-01   4.5144330e-03
   9.5241353e-01   3.9582311e-03
   9.5887731e-01   3.4338090e-03
   9.6488824e-01   2.9424791e-03
   9.7044038e-01   2.4854905e-03
   9.7552826e-01   2.0640221e-03
   9.8014684e-01   1.6791760e-03
   9.8429158e-01   1.3319716e-03
   9.8795838e-01   1.0233394e-03
   9.9114363e-01   7.5411509e-04
   9.9384417e-01   5.2503450e-04
   9.9605735e-01   3.3672879e-04
   9.9778098e-01   1.8972027e-04
   9.9901336e-01   8.4418905e-05
   9.9975328e-01   2.1119572e-05
   1.0000000e+00  -0.0000000e+00
   0.0000000e+00   0.0000000e+00
   2.4671982e-04  -1.6660365e-03
   9.8663579e-04  -3.3092014e-03
   2.2190177e-03  -4.9288367e-03
   3.9426493e-03  -6.5241253e-03
   6.1558297e-03  -8.0940955e-03
   8.8563746e-03  -9.6376288e-03
   1.2041619e-02  -1.1153468e-02
   1.5708419e-02  -1.2640226e-02
   1.9853157e-02  -1.4096403e-02
   2.4471742e-02  -1.5520393e-02
   2.9559616e-02  -1.6910504e-02
   3.5111757e-02  -1.8264971e-02
   4.1122687e-02  -1.9581973e-02
   4.7586474e-02  -2.0859651e-02
   5.4496738e-02  -2.2096125e-02
   6.1846660e-02  -2.3289515e-02
   6.9628986e-02  -2.4437955e-02
   7.7836037e-02  -2.5539614e-02
   8.6459713e-02  -2.6592714e-02
   9.5491503e-02  -2.7595544e-02
   1.0492249e-01  -2.8546481e-02
   1.1474338e-01  -2.9444005e-02
   1.2494447e-01  -3.0286708e-02
