101 101

   0.0000000e+00   0.0000000e+00
   2.4671982e-04   1.9697681e-03
   9.8663579e-04   3.9124948e-03
   2.2190177e-03   5.8274024e-03
   3.9426493e-03   7.7135245e-03
   6.1558297e-03   9.5697127e-03
   8.8563746e-03   1.1394644e-02
   1.2041619e-02   1.3186832e-02
   1.5708419e-02   1.4944639e-02
   1.9853157e-02   1.6666288e-02
   2.4471742e-02   1.8349883e-02
   2.9559616e-02   1.9993422e-02
   3.5111757e-02   2.1594819e-02
   4.1122687e-02   2.3151920e-02
   4.7586474e-02   2.4662529e-02
   5.4496738e-02   2.6124422e-02
   6.1846660e-02   2.7535377e-02
   6.9628986e-02   2.8893186e-02
   7.7836037e-02   3.0195687e-02
   8.6459713e-02   3.1440774e-02
   9.5491503e-02   3.2626428e-02
   1.0492249e-01   3.3750729e-02
   1.1474338e-01   3.4811878e-02
   1.2494447e-01   3.5808213e-02
   1.3551569e-01   3.6738227e-02
   1.4644661e-01   3.7600579e-02
   1.5772645e-01   3.8394109e-02
   1.6934407e-01   3.9117849e-02
   1.8128801e-01   3.9771031e-02
   1.9354647e-01   4.0353093e-02
   2.0610737e-01   4.0863685e-02
   2.1895831e-01   4.1302673e-02
   2.3208660e-01   4.1670138e-02
   2.4547929e-01   4.1966376e-02
   2.5912316e-01   4.2191896e-02
   2.7300475e-01   4.2347413e-02
   2.8711035e-01   4.2433844e-02
   3.0142605e-01   4.2452300e-02
   3.1593772e-01   4.2404074e-02
   3.3063104e-01   4.2290636e-02
   3.4549150e-01   4.2113616e-02
   3.6050445e-01   4.1874795e-02
   3.7565506e-01   4.1576091e-02
   3.9092838e-01   4.1219544e-02
   4.0630934e-01   4.0807307e-02
   4.2178277e-01   4.0341626e-02
   4.3733338e-01   3.9824828e-02
   4.5294584e-01   3.9259312e-02
   4.6860474e-01   3.8647529e-02
   4.8429462e-01   3.7991971e-02
   5.0000000e-01   3.7295164e-02
   5.1570538e-01   3.6559648e-02
   5.3139526e-01   3.5787976e-02
   5.4705416e-01   3.4982697e-02
   5.6266662e-01   3.4146352e-02
   5.7821723e-01   3.3281463e-02
   5.9369066e-01   3.2390533e-02
   6.0907162e-01   3.1476035e-02
   6.2434494e-01   3.0540410e-02
   6.3949555e-01   2.9586064e-02
   6.5450850e-01   2.8615368e-02
   6.6936896e-01   2.7630654e-02
   6.8406228e-01   2.6634218e-02
   6.9857395e-01   2.5628316e-02
   7.1288965e-01   2.4615173e-02
   7.2699525e-01   2.3596975e-02
   7.4087684e-01   2.2575880e-02
   7.5452071e-01   2.1554016e-02
   7.6791340e-01   2.0533484e-02
   7.8104169e-01   1.9516364e-02
   7.9389263e-01   1.8504713e-02
   8.0645353e-01   1.7500569e-02
   8.1871199e-01   1.6505957e-02
   8.3065593e-01   1.5522883e-02
   8.4227355e-01   1.4553345e-02
   8.5355339e-01   1.3599325e-02
   8.6448431e-01   1.2662792e-02
   8.7505553e-01   1.1745703e-02
   8.8525662e-01   1.0850000e-02
   8.9507751e-01   9.9776074e-03
   9.0450850e-01   9.1304294e-03
   9.1354029e-01   8.3103461e-03
   9.2216396e-01   7.5192090e-03
   9.3037101e-01   6.7588361e-03
   9.3815334e-01   6.0310056e-03
   9.4550326e-01   5.3374496e-03
   9.5241353e-01   4.6798477e-03
   9.5887731e-01   4.0598193e-03
   9.6488824e-01   3.4789162e-03
   9.7044038e-01   2.9386150e-03
   9.7552826e-01   2.4403095e-03
   9.8014684e-01   1.9853029e-03
   9.8429158e-01   1.5748005e-03
   9.8795838e-01   1.2099022e-03
   9.9114363e-01   8.9159619e-04
   9.9384417e-01   6.2075241e-04
   9.9605735e-01   3.9811709e-04
   9.9778098e-01   2.2430776e-04
   9.9901336e-01   9.9809134e-05
   9.9975328e-01   2.4969835e-05
   1.0000000e+00  -0.0000000e+00
   0.0000000e+00   0.0000000e+00
   2.4671982e-04  -1.9697681e-03
   9.8663579e-04  -3.9124948e-03
   2.2190177e-03  -5.8274024e-03
   3.9426493e-03  -7.7135245e-03
   6.1558297e-03  -9.5697127e-03
   8.8563746e-03  -1.1394644e-02
   1.2041619e-02  -1.3186832e-02
   1.5708419e-02  -1.4944639e-02
   1.9853157e-02  -1.6666288e-02
   2.4471742e-02  -1.8349883e-02
   2.9559616e-02  -1.9993422e-02
   3.5111757e-02  -2.1594819e-02
   4.1122687e-02  -2.3151920e-02
   4.7586474e-02  -2.4662529e-02
   5.4496738e-02  -2.6124422e-02
   6.1846660e-02  -2.7535377e-02
   6.9628986e-02  -2.8893186e-02
   7.7836037e-02  -3.0195687e-02
   8.6459713e-02  -3.1440774e-02
   9.5491503e-02  -3.2626428e-02
   1.0492249e-01  -3.3750729e-02
   1.1474338e-01  -3.4811878e-02
   1.2494447e-01  -3.5808213e-02
   1.3551569e-01  -3.6738227e-02
   1.4644661e-01  -3.7600579e-02
   1.5772645e-01  -3.8394109e-02
   1.6934407e-01  -3.9117849e-02
   1.8128801e-01  -3.9771031e-02
   1.9354647e-01  -4.0353093e-02
   2.0610737e-01  -4.0863685e-02
   2.1895831e-01  -4.1302673e-02
   2.3208660e-01  -4.1670138e-02
   2.4547929e-01  -4.1966376e-02
   2.5912316e-01  -4.2191896e-02
   2.7300475e-01  -4.2347413e-02
   2.8711035e-01  -4.2433844e-02
   3.0142605e-01  -4.2452300e-02
   3.1593772e-01  -4.2404074e-02
   3.3063104e-01  -4.2290636e-02
   3.4549150e-01  -4.2113616e-02
   3.6050445e-01  -4.1874795e-02
   3.7565506e-01  -4.1576091e-02
