101 101

   0.0000000e+00   0.0000000e+00
   2.4671982e-04   4.2347563e-03
   9.8663579e-04   8.4113770e-03
   2.2190177e-03   1.2528190e-02
   3.9426493e-03   1.6583118e-02
   6.1558297e-03   2.0573691e-02
   8.8563746e-03   2.4497067e-02
   1.2041619e-02   2.8350048e-02
   1.5708419e-02   3.2129113e-02
   1.9853157e-02   3.5830445e-02
   2.4471742e-02   3.9449965e-02
   2.9559616e-02   4.2983369e-02
   3.5111757e-02   4.6426173e-02
   4.1122687e-02   4.9773747e-02
   4.7586474e-02   5.3021367e-02
   5.4496738e-02   5.6164257e-02
   6.1846660e-02   5.9197633e-02
   6.9628986e-02   6.2116755e-02
   7.7836037e-02   6.4916968e-02
   8.6459713e-02   6.7593752e-02
   9.5491503e-02   7.0142760e-02
   1.0492249e-01   7.2559867e-02
   1.1474338e-01   7.4841205e-02
   1.2494447e-01   7.6983202e-02
   1.3551569e-01   7.8982615e-02
   1.4644661e-01   8.0836565e-02
   1.5772645e-01   8.2542556e-02
   1.6934407e-01   8.4098508e-02
   1.8128801e-01   8.5502767e-02
   1.9354647e-01   8.6754127e-02
   2.0610737e-01   8.7851837e-02
   2.1895831e-01   8.8795606e-02
   2.3208660e-01   8.9585611e-02
   2.4547929e-01   9.0222486e-02
   2.5912316e-01   9.0707326e-02
   2.7300475e-01   9.1041668e-02
   2.8711035e-01   9.1227484e-02
   3.0142605e-01   9.1267161e-02
   3.1593772e-01   9.1163482e-02
   3.3063104e-01   9.0919604e-02
   3.4549150e-01   9.0539033e-02
   3.6050445e-01   9.0025598e-02
   3.7565506e-01   8.9383420e-02
   3.9092838e-01   8.8616890e-02
   4.0630934e-01   8.7730632e-02
   4.2178277e-01   8.6729474e-02
   4.3733338e-01   8.5618425e-02
   4.5294584e-01   8.4402636e-02
   4.6860474e-01   8.3087377e-02
   4.8429462e-01   8.1678010e-02
   5.0000000e-01   8.0179961e-02
   5.1570538e-01   7.8598694e-02
   5.3139526e-01   7.6939695e-02
   5.4705416e-01   7.5208445e-02
   5.6266662e-01   7.3410406e-02
   5.7821723e-01   7.1551004e-02
   5.9369066e-01   6.9635615e-02
   6.0907162e-01   6.7669558e-02
   6.2434494e-01   6.5658080e-02
   6.3949555e-01   6.3606355e-02
   6.5450850e-01   6.1519480e-02
   6.6936896e-01   5.9402468e-02
   6.8406228e-01   5.7260254e-02
   6.9857395e-01   5.5097691e-02
   7.1288965e-01   5.2919558e-02
   7.2699525e-01   5.0730559e-02
   7.4087684e-01   4.8535332e-02
   7.5452071e-01   4.6338451e-02
   7.6791340e-01   4.4144436e-02
   7.8104169e-01   4.1957755e-02
   7.9389263e-01   3.9782830e-02
   8.0645353e-01   3.7624046e-02
   8.1871199e-01   3.5485753e-02
   8.3065593e-01   3.3372268e-02
   8.4227355e-01   3.1287881e-02
   8.5355339e-01   2.9236855e-02
   8.6448431e-01   2.7223426e-02
   8.7505553e-01   2.5251799e-02
   8.8525662e-01   2.3326150e-02
   8.9507751e-01   2.1450614e-02
   9.0450850e-01   1.9629287e-02
   9.1354029e-01   1.7866210e-02
   9.2216396e-01   1.6165364e-02
   9.3037101e-01   1.4530657e-02
   9.3815334e-01   1.2965911e-02
   9.4550326e-01   1.1474852e-02
   9.5241353e-01   1.0061090e-02
   9.5887731e-01   8.7281062e-03
   9.6488824e-01   7.4792368e-03
   9.7044038e-01   6.3176565e-03
   9.7552826e-01   5.2463617e-03
   9.8014684e-01   4.2681543e-03
   9.8429158e-01   3.3856251e-03
   9.8795838e-01   2.6011392e-03
   9.9114363e-01   1.9168208e-03
   9.9384417e-01   1.3345404e-03
   9.9605735e-01   8.5590220e-04
   9.9778098e-01   4.8223377e-04
   9.9901336e-01   2.1457722e-04
   9.9975328e-01   5.3682039e-05
   1.0000000e+00  -0.0000000e+00
   0.0000000e+00   0.0000000e+00
   2.4671982e-04  -4.2347563e-03
   9.8663579e-04  -8.4113770e-03
   2.2190177e-03  -1.2528190e-02
   3.9426493e-03  -1.6583118e-02
   6.1558297e-03  -2.0573691e-02
   8.8563746e-03  -2.4497067e-02
   1.2041619e-02  -2.8350048e-02
   1.5708419e-02  -3.2129113e-02
   1.9853157e-02  -3.5830445e-02
   2.4471742e-02  -3.9449965e-02
   2.9559616e-02  -4.2983369e-02
   3.5111757e-02  -4.6426173e-02
   4.1122687e-02  -4.9773747e-02
   4.7586474e-02  -5.3021367e-02
   5.4496738e-02  -5.6164257e-02
   6.1846660e-02  -5.9197633e-02
   6.9628986e-02  -6.2116755e-02
   7.7836037e-02  -6.4916968e-02
   8.6459713e-02  -6.7593752e-02
   9.5491503e-02  -7.0142760e-02
   1.0492249e-01  -7.2559867e-02
   1.1474338e-01  -7.4841205e-02
   1.2494447e-01  -7.6983202e-02
   1.3551569e-01  -7.8982615e-02
   1.4644661e-01  -8.0836565e-02
   1.5772645e-01  -8.2542556e-02
   1.6934407e-01  -8.4098508e-02
   1.8128801e-01  -8.5502767e-02
   1.9354647e-01  -8.6754127e-02
   2.0610737e-01  -8.7851837e-02
   2.1895831e-01  -8.8795606e-02
   2.3208660e-01  -8.9585611e-02
   2.4547929e-01  -9.0222486e-02
   2.5912316e-01  -9.0707326e-02
   2.7300475e-01  -9.1041668e-02
   2.8711035e-01  -9.1227484e-02
   3.0142605e-01  -9.1267161e-02
   3.1593772e-01  -9.1163482e-02
   3.3063104e-01  -9.0919604e-02
   3.4549150e-01  -9.0539033e-02
   3.6050445e-01  -9.0025598e-02
   3.7565506e-01  -8.9383420e-02
   3.9092838e-01  -8.8616890e-02
   4.0630934e-01  -8.7730632e-02
   4.2178277e-01  -8.6729474e-02
   4.3733338e-01  -8.5618425e-02
   4.5294584e-01  -8.4402636e-02
   4.6860474e-01  -8.3087377e-02
   4.8429462e-01  -8.1678010e-02
   5.0000000e-01  -8.0179961e-02
   5.1570538e-01  -7.8598694e-02
   5.3139526e-01  -7.6939695e-02
   5.4705416e-01  -7.5208445e-02
   5.6266662e-01  -7.3410406e-02
   5.7821723e-01  -7.1551004e-02
   5.9369066e-01  -6.9635615e-02
   6.0907162e-01  -6.7669558e-02
   6.2434494e-01  -6.5658080e-02
   6.3949555e-01  -6.3606355e-02
   6.5450850e-01  -6.1519480e-02
   6.6936896e-01  -5.9402468e-02
   6.8406228e-01  -5.7260254e-02
   6.9857395e-01  -5.5097691e-02
   7.1288965e-01  -5.2919558e-02
   7.2699525e-01  -5.0730559e-02
   7.4087684e-01  -4.8535332e-02
   7.5452071e-01  -4.6338451e-02
   7.6791340e-01  -4.4144436e-02
   7.8104169e-01  -4.1957755e-02
   7.9389263e-01  -3.9782830e-02
   8.0645353e-01  -3.7624046e-02
   8.1871199e-01  -3.5485753e-02
   8.3065593e-01  -3.3372268e-02
   8.4227355e-01  -3.1287881e-02
   8.5355339e-01  -2.9236855e-02
   8.6448431e-01  -2.7223426e-02
   8.7505553e-01  -2.5251799e-02
   8.8525662e-01  -2.3326150e-02
   8.9507751e-01  -2.1450614e-02
   9.0450850e-01  -1.9629287e-02
   9.1354029e-01  -1.7866210e-02
   9.2216396e-01  -1.6165364e-02
   9.3037101e-01  -1.4530657e-02
   9.3815334e-01  -1.2965911e-02
   9.4550326e-01  -1.1474852e-02
   9.5241353e-01  -1.0061090e-02
   9.5887731e-01  -8.7281062e-03
   9.6488824e-01  -7.4792368e-03
   9.7044038e-01  -6.3176565e-03
   9.7552826e-01  -5.2463617e-03
   9.8014684e-01  -4.2681543e-03
   9.8429158e-01  -3.3856251e-03
   9.8795838e-01  -2.6011392e-03
   9.9114363e-01  -1.9168208e-03
   9.9384417e-01  -1.3345404e-03
   9.9605735e-01  -8.5590220e-04
   9.9778098e-01  -4.8223377e-04
   9.9901336e-01  -2.1457722e-04
   9.9975328e-01  -5.3682039e-05
   1.0000000e+00   0.0000000e+00
